claim_amount,claimant_age,claim_duration_days,claimant_gender,county,policy_deductable,policy_annual_premium,bodily_injuries,witnesses,incident_hour_of_the_day,incident_severity,police_report_available,insured_education_level,insured_occupation,is_fraudulent,incident_type,reserve_amount
102200,59,35,female,Kiambu,20000,9000,1,3,2,minor,yes,bachelors,farmer,0,flood,120900
100000,41,77,female,Nakuru,20000,9000,1,3,1,minor,yes,masters,manual_labor,0,theft,155100
100000,30,111,male,Kisii,20000,9000,0,0,4,major,no,bachelors,tech,0,fire,174200
127600,62,98,female,Nairobi,50000,9000,0,1,6,major,yes,bachelors,farmer,0,flood,158000
151200,50,113,male,Kakamega,5000,14500,0,2,16,minor,yes,high_school,tech,0,flood,186400
197700,45,42,male,Kisumu,10000,18500,0,2,18,minor,yes,bachelors,sales,0,theft,264000
100000,69,67,male,Kiambu,20000,9000,0,2,14,minor,yes,high_school,sales,0,flood,149700
100000,20,94,male,Meru,50000,7000,0,3,6,minor,yes,high_school,manual_labor,0,flood,113600
100000,37,169,male,Machakos,10000,9500,2,1,11,major,yes,masters,tech,0,theft,206100
167400,31,71,male,Nyeri,5000,16000,0,1,18,major,yes,masters,sales,0,fire,222200
123500,40,22,female,Nairobi,5000,12000,0,1,22,minor,yes,bachelors,sales,0,fire,156900
100000,20,89,female,Kisii,5000,9500,1,2,18,major,yes,masters,sales,0,fire,148300
177700,35,85,other,Nairobi,20000,15500,1,3,10,minor,yes,bachelors,sales,0,fire,222300
100000,62,62,female,Nairobi,10000,9500,0,2,4,minor,yes,bachelors,tech,0,theft,117900
109800,62,72,female,Kisumu,10000,10500,0,2,18,minor,no,bachelors,sales,0,fire,155600
120100,23,76,male,Meru,5000,11500,0,0,6,minor,yes,bachelors,farmer,0,theft,137500
100000,47,42,male,Nairobi,50000,7000,0,3,0,minor,yes,masters,farmer,0,theft,122800
182500,31,178,female,Eldoret,5000,17500,1,1,22,minor,yes,high_school,farmer,0,theft,299500
326500,30,10,female,Bungoma,20000,34500,1,0,0,major,no,high_school,farmer,1,fire,637000
100000,29,25,male,Eldoret,50000,7000,1,2,13,minor,no,masters,tech,0,theft,131100
129200,32,150,male,Turkana,10000,12000,0,3,20,minor,yes,high_school,manual_labor,0,theft,179300
124400,39,30,male,Nairobi,5000,12000,0,2,0,minor,yes,high_school,sales,0,theft,137100
247800,35,42,male,Nairobi,10000,23500,1,1,15,minor,no,masters,tech,0,theft,285500
100000,67,146,other,Kiambu,10000,9500,0,3,23,minor,yes,high_school,manual_labor,0,fire,111500
117600,62,58,female,Mombasa,5000,11500,0,0,21,minor,yes,bachelors,farmer,0,flood,134100
202000,28,145,male,Kiambu,10000,19000,0,1,7,major,yes,masters,sales,0,theft,253000
385900,46,159,female,Meru,10000,36500,1,2,15,major,?,bachelors,manual_labor,0,flood,733200
100000,22,131,female,Machakos,10000,9500,0,0,1,minor,no,masters,sales,0,theft,124000
100000,33,36,male,Kilifi,50000,7000,1,1,2,major,yes,bachelors,farmer,0,theft,143500
175800,29,37,female,Nairobi,5000,17000,0,2,12,major,yes,bachelors,tech,0,theft,285000
148600,23,152,male,Kisii,50000,10500,0,1,18,minor,yes,high_school,manual_labor,0,theft,216800
100000,21,102,male,Nairobi,50000,7000,2,3,4,minor,?,bachelors,tech,0,flood,134800
100000,45,115,female,Nairobi,10000,9500,0,1,16,minor,yes,high_school,sales,0,fire,109000
162000,40,37,male,Nairobi,5000,15500,1,3,11,minor,no,bachelors,sales,0,theft,233100
233700,21,28,male,Kisii,10000,22000,0,1,19,total_loss,no,masters,farmer,0,fire,437900
104800,58,122,male,Kakamega,50000,7500,1,2,11,minor,yes,high_school,farmer,0,flood,139000
143800,19,22,female,Nairobi,10000,13500,1,1,8,total_loss,yes,masters,sales,0,flood,326600
100000,34,160,male,Mombasa,5000,9500,0,2,8,major,yes,bachelors,manual_labor,0,flood,143200
100000,49,85,female,Mombasa,5000,9500,0,3,6,minor,no,bachelors,manual_labor,0,fire,132300
152000,57,177,female,Nairobi,10000,14500,0,2,8,minor,yes,high_school,sales,0,fire,214700
100000,51,68,female,Nakuru,10000,9500,0,2,1,major,yes,bachelors,farmer,0,fire,160200
249400,29,40,male,Nakuru,20000,22000,1,0,17,minor,yes,masters,tech,0,theft,304300
149000,18,152,male,Nyeri,10000,14000,0,3,15,major,yes,bachelors,farmer,0,flood,247400
100000,53,95,male,Nairobi,10000,9500,0,2,15,total_loss,yes,high_school,farmer,0,flood,198900
100000,64,124,female,Machakos,10000,9500,0,2,5,minor,yes,high_school,sales,0,flood,106100
100000,32,112,male,Kakamega,50000,7000,0,1,15,minor,yes,masters,farmer,0,flood,135700
100000,55,54,female,Kiambu,5000,9500,1,1,6,major,no,high_school,tech,0,theft,188800
100000,43,151,female,Nairobi,20000,9000,0,2,21,minor,yes,masters,sales,0,flood,113500
170900,66,175,female,Machakos,10000,16000,0,1,15,minor,yes,masters,manual_labor,0,fire,195400
100000,42,175,female,Uasin Gishu,20000,9000,2,0,18,minor,yes,high_school,farmer,0,fire,167600
100000,67,81,female,Uasin Gishu,5000,9500,0,0,20,minor,yes,bachelors,manual_labor,0,flood,108000
199500,27,173,female,Kiambu,10000,19000,1,2,8,minor,no,bachelors,manual_labor,0,theft,246800
198200,64,106,male,Kiambu,50000,14000,2,3,0,total_loss,yes,high_school,tech,0,fire,527400
134700,57,134,other,Kiambu,20000,12000,1,0,0,major,yes,bachelors,manual_labor,0,theft,203600
155400,34,36,female,Kiambu,20000,13500,1,3,17,minor,yes,high_school,sales,0,theft,235700
100000,54,23,male,Kilifi,50000,7000,0,1,17,major,yes,high_school,tech,0,fire,172200
127000,65,43,male,Mombasa,10000,12000,0,1,11,minor,no,masters,farmer,0,flood,138400
100000,19,34,male,Nairobi,20000,9000,0,3,12,total_loss,no,high_school,tech,0,flood,199800
100000,23,42,female,Kisumu,50000,7000,0,3,14,major,?,masters,sales,0,fire,163500
100000,24,102,other,Nairobi,20000,9000,0,3,19,total_loss,no,high_school,manual_labor,0,theft,169600
100000,60,120,female,Nairobi,5000,9500,0,3,9,total_loss,no,high_school,manual_labor,0,flood,193700
109700,22,175,other,Meru,10000,10500,0,2,2,major,yes,high_school,manual_labor,0,fire,173000
100000,66,98,male,Eldoret,20000,9000,0,2,15,major,yes,bachelors,sales,0,fire,123100
100000,34,28,female,Kilifi,5000,9500,1,1,6,minor,yes,masters,sales,0,theft,118500
100000,66,14,male,Nairobi,10000,9500,1,2,7,total_loss,no,masters,farmer,0,flood,167300
100000,21,17,female,Nyeri,20000,9000,0,2,5,minor,no,bachelors,sales,0,flood,147200
111100,32,59,other,Nyeri,5000,11000,0,3,2,minor,no,bachelors,tech,0,fire,121100
105500,33,135,male,Nairobi,5000,10000,2,0,1,major,yes,masters,manual_labor,0,theft,215300
119200,41,23,male,Machakos,50000,8500,1,2,9,minor,yes,bachelors,tech,0,theft,184000
185100,34,13,female,Nairobi,50000,13000,0,1,4,minor,no,high_school,sales,0,fire,206600
100000,30,156,male,Mombasa,5000,9500,1,0,2,minor,yes,masters,tech,0,theft,131000
122200,64,126,male,Mombasa,10000,11500,2,0,3,minor,yes,masters,sales,0,theft,169000
100000,30,50,female,Nairobi,5000,9500,0,3,12,minor,yes,high_school,manual_labor,0,theft,107700
100000,49,15,female,Nairobi,20000,9000,0,2,12,minor,yes,masters,farmer,0,flood,121000
100500,20,17,male,Kisumu,10000,9500,1,2,19,major,yes,masters,manual_labor,0,flood,133300
100000,29,28,male,Kiambu,5000,9500,0,1,13,major,yes,bachelors,farmer,0,fire,174900
126400,18,140,female,Kisumu,5000,12500,0,2,9,total_loss,no,high_school,sales,0,fire,202800
100000,37,111,male,Turkana,50000,7000,0,1,20,minor,yes,masters,tech,0,theft,120200
166500,63,29,female,Mombasa,5000,16000,1,3,10,major,yes,bachelors,sales,0,theft,268000
100000,27,85,male,Nairobi,20000,9000,1,1,20,minor,yes,bachelors,farmer,0,fire,161500
100000,38,147,male,Nairobi,10000,9500,0,1,11,major,yes,bachelors,manual_labor,0,fire,127300
100000,59,52,male,Bungoma,50000,7000,0,1,20,minor,no,masters,sales,0,theft,144000
100000,61,139,other,Uasin Gishu,10000,9500,1,0,18,major,yes,high_school,farmer,0,theft,196200
100000,22,25,male,Mombasa,5000,9500,1,2,14,major,yes,high_school,manual_labor,0,fire,153200
100000,68,102,other,Kakamega,50000,7000,0,1,12,minor,no,bachelors,sales,0,theft,103200
103800,34,33,male,Bungoma,20000,9000,0,1,20,major,yes,masters,farmer,0,theft,150600
100000,41,177,female,Kakamega,50000,7000,0,3,14,total_loss,yes,bachelors,farmer,0,flood,161700
100000,60,159,male,Kilifi,50000,7000,0,1,19,major,yes,high_school,farmer,0,theft,128000
100000,37,129,female,Kakamega,10000,9500,1,1,6,major,yes,masters,farmer,0,flood,168300
100000,67,23,female,Uasin Gishu,10000,9500,1,1,5,major,yes,high_school,tech,0,theft,138500
251300,47,147,female,Nairobi,10000,23500,2,2,8,major,yes,bachelors,farmer,0,theft,375000
100000,22,46,male,Kakamega,50000,7000,0,1,3,minor,yes,high_school,sales,0,fire,124500
100000,33,124,female,Nairobi,10000,9500,1,2,4,minor,?,bachelors,tech,0,theft,133300
100000,68,116,female,Nakuru,10000,9500,0,2,4,minor,yes,high_school,manual_labor,0,flood,114600
100000,40,116,male,Machakos,20000,9000,2,2,3,major,?,high_school,farmer,0,flood,173600
100000,30,125,male,Kilifi,20000,9000,1,0,10,minor,yes,bachelors,tech,0,fire,151400
100000,39,124,male,Nairobi,10000,9500,2,2,19,total_loss,no,bachelors,manual_labor,0,fire,257000
146000,29,159,female,Nakuru,20000,13000,0,2,13,minor,yes,bachelors,farmer,0,theft,160600
263000,28,65,female,Nakuru,10000,24500,1,1,19,major,no,bachelors,manual_labor,0,theft,405300
404700,53,53,male,Meru,10000,38000,0,2,21,total_loss,yes,high_school,tech,0,flood,808100
100000,40,118,female,Nairobi,5000,9500,0,2,6,minor,yes,bachelors,farmer,0,flood,141200
100000,24,45,female,Meru,10000,9500,2,1,18,minor,no,masters,sales,0,theft,150600
100000,58,37,female,Meru,20000,9000,1,1,8,major,yes,bachelors,sales,0,fire,139600
137600,35,111,male,Meru,5000,13500,1,2,12,minor,yes,bachelors,sales,0,theft,169700
234900,59,105,other,Nairobi,20000,20500,1,2,17,minor,no,high_school,tech,0,fire,273700
101200,22,25,male,Eldoret,50000,7000,1,2,12,major,yes,masters,farmer,0,theft,142100
211900,31,41,male,Turkana,5000,20500,0,3,9,minor,yes,masters,tech,0,flood,262700
204300,27,42,male,Nairobi,20000,18000,0,3,2,minor,yes,bachelors,sales,0,fire,234200
100000,36,14,male,Kisumu,10000,9500,2,1,1,minor,yes,bachelors,tech,0,theft,133000
151600,34,60,male,Kisumu,50000,10500,0,3,19,minor,yes,masters,farmer,0,flood,181900
122000,20,90,other,Machakos,50000,8500,1,3,10,minor,yes,high_school,sales,0,theft,154000
100000,25,154,female,Nairobi,20000,9000,0,0,2,total_loss,yes,masters,sales,0,theft,199100
100000,61,141,male,Kilifi,10000,9500,1,2,11,minor,yes,bachelors,tech,0,theft,149800
142100,51,127,female,Kilifi,20000,12500,2,1,5,minor,?,masters,farmer,0,theft,241500
112900,28,55,female,Kisumu,5000,11000,2,1,12,major,yes,high_school,sales,0,theft,227400
345800,36,141,male,Kilifi,5000,33500,0,0,2,major,yes,masters,farmer,0,theft,605000
117900,40,79,female,Mombasa,10000,11000,0,1,12,major,yes,bachelors,tech,0,flood,198800
167900,55,143,male,Eldoret,10000,16000,1,2,5,minor,yes,masters,manual_labor,0,fire,234400
102200,64,44,female,Kilifi,20000,9000,1,1,6,major,yes,bachelors,sales,0,flood,176800
210300,31,150,male,Machakos,20000,18500,1,1,3,major,yes,bachelors,manual_labor,0,fire,402100
100000,41,18,female,Machakos,20000,9000,0,2,6,minor,yes,high_school,farmer,0,theft,117200
113900,21,96,female,Kisii,5000,11000,1,3,21,total_loss,yes,masters,farmer,0,theft,246700
100000,41,113,female,Kilifi,10000,9500,0,2,7,minor,yes,masters,sales,0,flood,149600
315700,48,169,other,Mombasa,10000,29500,1,1,5,minor,yes,high_school,sales,0,theft,485800
100000,25,121,female,Kisumu,50000,7000,1,1,1,major,yes,masters,tech,0,flood,168900
114300,38,87,male,Uasin Gishu,20000,10000,1,1,23,minor,yes,bachelors,sales,0,flood,150700
100000,59,47,female,Nairobi,10000,9500,1,3,8,minor,yes,bachelors,farmer,0,flood,162500
140600,19,21,female,Machakos,20000,15000,0,1,1,total_loss,?,bachelors,farmer,1,fire,283400
198800,24,75,female,Turkana,5000,19500,2,2,22,major,yes,bachelors,manual_labor,0,theft,397100
100000,56,27,female,Nakuru,20000,9000,1,2,1,minor,yes,high_school,tech,0,theft,134500
100000,42,58,female,Kiambu,20000,9000,0,3,7,major,yes,bachelors,tech,0,fire,169600
100000,23,147,female,Nairobi,10000,9500,0,0,12,major,yes,bachelors,manual_labor,0,flood,123100
100000,33,162,male,Bungoma,20000,9000,0,1,18,minor,yes,high_school,tech,0,fire,146400
136900,26,7,female,Nairobi,50000,11500,1,0,0,total_loss,no,bachelors,sales,1,fire,431400
479700,33,51,female,Nairobi,10000,45000,0,2,6,minor,no,high_school,farmer,0,theft,533000
100000,59,153,other,Mombasa,10000,9500,0,1,15,total_loss,yes,high_school,manual_labor,0,flood,223200
100000,61,83,female,Nakuru,5000,9500,0,1,0,minor,?,masters,farmer,0,fire,135600
100000,63,86,female,Nakuru,10000,9500,0,2,3,total_loss,yes,masters,manual_labor,0,theft,190200
100000,67,113,female,Uasin Gishu,50000,7000,0,2,19,major,yes,high_school,tech,0,fire,156000
162600,26,147,other,Uasin Gishu,5000,16000,0,1,5,major,yes,masters,sales,0,fire,282200
259300,22,96,male,Bungoma,10000,24500,1,2,10,minor,no,masters,sales,0,fire,374800
100000,66,37,male,Nairobi,50000,7000,0,3,21,total_loss,yes,masters,tech,0,fire,201900
138700,59,37,male,Nairobi,10000,13000,1,2,7,minor,no,bachelors,tech,0,fire,215200
117100,40,129,male,Kilifi,10000,11000,0,2,16,minor,yes,masters,sales,0,flood,166400
100000,63,176,female,Kakamega,50000,7000,0,3,10,minor,yes,bachelors,sales,0,theft,125800
100000,23,50,female,Mombasa,20000,9000,2,3,6,minor,?,bachelors,farmer,0,flood,177800
100000,38,67,male,Uasin Gishu,5000,9500,0,1,19,minor,no,masters,tech,0,fire,112300
100000,54,80,male,Nakuru,10000,9500,0,2,12,major,yes,high_school,manual_labor,0,flood,140100
100000,38,99,other,Nairobi,50000,7000,0,2,14,minor,yes,masters,tech,0,fire,119700
160600,37,12,male,Kiambu,20000,17000,0,1,4,total_loss,?,high_school,farmer,1,theft,321200
100000,58,11,male,Nairobi,5000,9500,0,2,14,minor,no,bachelors,sales,0,fire,138400
100000,31,63,male,Mombasa,50000,7000,2,2,19,minor,yes,masters,tech,0,theft,142600
250000,59,83,female,Turkana,20000,22000,0,0,2,total_loss,?,masters,tech,0,flood,405400
100000,18,38,female,Kiambu,20000,9000,1,0,8,minor,yes,bachelors,sales,0,theft,115100
100000,59,70,male,Kilifi,20000,9000,0,1,16,minor,yes,high_school,tech,0,fire,103700
100000,20,55,male,Bungoma,10000,9500,0,1,3,major,yes,masters,farmer,0,theft,129600
100000,35,51,male,Meru,50000,7000,1,3,8,minor,yes,high_school,farmer,0,flood,142400
144800,46,104,other,Kisumu,50000,10000,0,1,15,major,no,bachelors,farmer,0,fire,260500
100000,24,77,male,Eldoret,20000,9000,0,2,11,major,yes,high_school,tech,0,flood,154500
100000,31,153,male,Nyeri,20000,9000,0,3,9,minor,yes,bachelors,manual_labor,0,fire,119600
100000,39,87,female,Nyeri,50000,7000,1,1,4,total_loss,yes,bachelors,farmer,0,fire,184500
147700,52,67,female,Nyeri,5000,14500,1,3,1,minor,yes,high_school,tech,0,theft,167300
100000,19,176,female,Uasin Gishu,5000,9500,1,2,16,major,yes,bachelors,manual_labor,0,flood,136700
122800,53,127,other,Nairobi,50000,8500,1,3,15,major,?,bachelors,sales,0,theft,218200
131100,28,177,male,Nairobi,5000,12500,1,1,3,minor,no,masters,tech,0,fire,201800
100000,59,108,female,Turkana,10000,9500,0,1,12,minor,yes,masters,sales,0,flood,119200
100000,33,137,female,Meru,20000,9000,1,2,11,major,yes,high_school,manual_labor,0,flood,155200
131500,60,85,male,Kiambu,50000,9000,1,1,20,minor,yes,bachelors,manual_labor,0,theft,144800
109600,25,45,female,Mombasa,10000,10500,0,1,6,total_loss,yes,high_school,tech,0,flood,208800
100000,62,107,female,Uasin Gishu,50000,7000,2,3,15,minor,yes,bachelors,farmer,0,fire,165600
116600,27,67,female,Meru,10000,11000,1,2,7,minor,yes,bachelors,manual_labor,0,theft,146800
100000,41,59,female,Kilifi,50000,7000,0,2,6,minor,no,masters,farmer,0,flood,101800
100000,25,112,male,Turkana,20000,9000,1,1,19,major,yes,high_school,tech,0,fire,194900
100000,25,105,female,Nairobi,20000,9000,0,1,20,minor,?,bachelors,manual_labor,0,fire,126500
100000,24,148,female,Nakuru,20000,9000,0,2,19,minor,yes,masters,tech,0,flood,126300
100000,43,29,female,Nairobi,50000,7000,0,3,9,major,yes,masters,farmer,0,theft,131800
100000,38,131,other,Nairobi,20000,9000,1,2,2,minor,yes,high_school,tech,0,theft,157500
100000,18,142,other,Meru,10000,9500,0,3,16,minor,no,bachelors,tech,0,flood,138800
120400,59,25,male,Kisumu,20000,10500,0,3,1,major,yes,bachelors,sales,0,theft,209500
167000,22,138,female,Mombasa,5000,16000,0,0,23,major,no,masters,farmer,0,flood,238300
161000,36,16,male,Kisumu,10000,15000,1,1,15,total_loss,no,high_school,tech,0,flood,391800
100000,19,22,female,Kiambu,10000,9500,0,2,16,minor,yes,masters,farmer,0,flood,132600
100000,69,26,male,Nakuru,50000,7000,0,1,11,minor,yes,high_school,manual_labor,0,flood,126000
146700,53,155,female,Kilifi,20000,13000,0,1,6,major,yes,bachelors,sales,0,flood,246100
100000,63,29,female,Kisumu,50000,7000,1,1,21,minor,yes,masters,manual_labor,0,flood,115200
112400,55,73,male,Nairobi,50000,8000,0,1,15,major,yes,bachelors,tech,0,fire,153100
100000,44,92,female,Kiambu,50000,7000,2,3,3,total_loss,yes,high_school,sales,0,flood,220800
106700,24,107,male,Mombasa,5000,10500,0,2,18,minor,yes,bachelors,manual_labor,0,fire,108500
100000,23,59,male,Kisumu,50000,7000,1,2,5,minor,yes,high_school,tech,0,fire,139500
100000,49,108,male,Nairobi,50000,7000,1,1,10,major,yes,high_school,manual_labor,0,theft,139400
111200,38,142,male,Mombasa,20000,10000,1,0,0,major,yes,masters,tech,0,fire,155600
100000,42,21,male,Kisii,50000,7000,1,3,23,minor,no,high_school,tech,0,flood,148400
100000,53,21,female,Nairobi,50000,7000,1,1,5,major,yes,masters,farmer,0,flood,134100
105000,50,16,male,Kilifi,5000,10000,0,0,16,major,yes,bachelors,manual_labor,0,flood,170800
100000,66,92,other,Machakos,5000,9500,0,1,12,major,yes,masters,farmer,0,theft,135800
100000,63,81,female,Mombasa,10000,9500,0,3,13,total_loss,yes,masters,farmer,0,flood,166900
163600,42,163,female,Nairobi,20000,14500,1,3,14,minor,?,high_school,farmer,0,fire,185000
100000,28,151,female,Kilifi,50000,7000,0,2,6,minor,no,bachelors,tech,0,theft,132100
187600,29,71,female,Kisumu,10000,17500,1,0,11,minor,?,masters,farmer,0,fire,296000
100000,33,125,male,Eldoret,20000,9000,0,2,5,minor,yes,high_school,sales,0,fire,113400
132600,26,170,male,Mombasa,5000,13000,0,3,1,minor,yes,high_school,sales,0,theft,192200
100000,31,57,male,Kiambu,50000,7000,0,2,10,major,yes,bachelors,sales,0,flood,142500
100000,38,83,female,Kiambu,50000,7000,0,1,16,minor,no,bachelors,farmer,0,flood,128300
100000,24,148,female,Nairobi,10000,9500,0,1,13,major,yes,masters,farmer,0,flood,163100
100000,45,55,female,Nairobi,10000,9500,0,3,1,minor,yes,masters,manual_labor,0,theft,137300
100000,21,38,male,Nakuru,5000,9500,2,1,11,minor,?,masters,manual_labor,0,fire,156000
144000,67,90,female,Mombasa,10000,13500,1,2,10,minor,yes,masters,sales,0,fire,230800
242300,22,132,female,Bungoma,5000,23500,2,1,18,minor,yes,masters,manual_labor,0,flood,293100
100000,64,54,female,Nairobi,5000,9500,1,3,11,minor,?,high_school,farmer,0,flood,115800
141000,23,4,male,Kisii,10000,16000,0,1,3,major,no,high_school,sales,1,fire,287500
100000,59,76,female,Bungoma,10000,9500,2,2,1,minor,no,high_school,manual_labor,0,fire,121500
172500,68,32,male,Uasin Gishu,20000,15000,0,0,8,major,no,high_school,farmer,0,flood,256800
102600,62,115,male,Kiambu,10000,9500,0,2,23,minor,?,bachelors,sales,0,flood,116500
317900,28,59,male,Eldoret,10000,30000,0,3,20,minor,no,high_school,tech,0,fire,455300
104000,49,105,female,Nairobi,10000,10000,1,2,10,major,?,high_school,manual_labor,0,flood,162800
137500,63,116,female,Turkana,5000,13500,2,1,6,major,yes,high_school,farmer,0,theft,203800
215800,64,172,male,Eldoret,50000,15000,0,2,14,minor,yes,bachelors,manual_labor,0,fire,313800
100000,54,124,male,Machakos,20000,9000,0,2,2,minor,yes,masters,manual_labor,0,fire,143400
101800,37,172,female,Mombasa,10000,9500,1,3,22,minor,yes,bachelors,tech,0,fire,156500
100000,20,115,female,Nairobi,50000,7000,0,3,22,minor,no,bachelors,manual_labor,0,theft,128500
100000,58,68,female,Uasin Gishu,20000,9000,0,3,6,minor,no,bachelors,tech,0,fire,120300
224400,25,175,female,Kiambu,5000,22000,0,0,0,minor,no,bachelors,tech,0,flood,246000
100000,56,60,other,Turkana,5000,9500,1,2,7,major,no,masters,manual_labor,0,fire,171300
100000,48,153,female,Bungoma,5000,9500,0,2,8,minor,no,high_school,tech,0,theft,116000
100000,55,177,female,Turkana,20000,9000,0,3,17,major,yes,masters,farmer,0,theft,130100
100000,64,11,female,Nairobi,5000,9500,0,2,14,major,yes,high_school,sales,0,theft,120900
298300,53,51,female,Kisumu,10000,28000,0,1,11,major,yes,high_school,sales,0,fire,409800
100000,56,16,female,Eldoret,5000,9500,0,3,15,minor,yes,high_school,sales,0,theft,103200
190000,25,150,other,Machakos,50000,13500,0,2,7,major,yes,high_school,manual_labor,0,flood,315500
100000,47,85,male,Kakamega,10000,9500,0,1,11,major,yes,masters,tech,0,flood,156500
105600,31,116,female,Kiambu,10000,10000,0,2,1,minor,?,masters,sales,0,fire,154000
100000,20,21,female,Nairobi,20000,9000,1,0,7,major,no,masters,manual_labor,0,fire,135600
100000,54,93,male,Nakuru,50000,7000,2,3,4,minor,no,high_school,tech,0,flood,133600
100000,49,115,female,Kilifi,10000,9500,1,2,7,major,yes,high_school,manual_labor,0,theft,143800
118000,56,21,male,Eldoret,10000,11000,0,2,20,major,yes,bachelors,manual_labor,0,flood,201300
183400,21,136,female,Eldoret,10000,17000,1,3,15,minor,yes,high_school,farmer,0,fire,250000
140500,45,115,female,Nairobi,50000,10000,0,3,0,minor,no,masters,farmer,0,fire,143200
100000,22,165,female,Kisumu,50000,7000,0,2,23,minor,no,high_school,tech,0,fire,103300
100000,68,173,female,Kiambu,5000,9500,0,0,5,total_loss,no,high_school,manual_labor,0,fire,201300
100000,22,115,female,Kisumu,10000,9500,1,2,13,minor,yes,bachelors,manual_labor,0,flood,143500
100000,65,77,male,Bungoma,50000,7000,1,2,16,major,yes,bachelors,tech,0,fire,132800
100000,44,149,male,Bungoma,50000,7000,0,2,18,minor,yes,masters,tech,0,fire,119300
122600,19,135,female,Nairobi,50000,8500,0,1,20,minor,no,masters,manual_labor,0,fire,144300
100000,63,107,female,Nairobi,50000,7000,1,0,22,major,no,bachelors,farmer,0,theft,181800
100000,31,48,other,Kisumu,5000,9500,1,1,9,minor,yes,high_school,manual_labor,0,flood,123600
147400,26,6,other,Mombasa,20000,15500,0,0,23,total_loss,no,high_school,manual_labor,1,fire,292600
100000,59,165,female,Kisumu,50000,7000,1,1,7,minor,?,masters,farmer,0,theft,123900
100000,23,156,male,Kakamega,10000,9500,0,2,21,minor,no,masters,farmer,0,flood,123100
100000,19,137,other,Meru,5000,9500,1,3,9,total_loss,no,high_school,tech,0,flood,238300
113900,21,50,female,Kiambu,50000,8000,0,0,21,minor,no,masters,manual_labor,0,flood,165400
165200,47,140,female,Kisumu,10000,15500,0,2,5,minor,no,bachelors,manual_labor,0,theft,178100
100000,63,138,male,Machakos,10000,9500,0,1,0,total_loss,yes,bachelors,sales,0,flood,197300
100000,40,76,other,Kisumu,10000,9500,2,2,0,minor,yes,high_school,farmer,0,theft,123800
100000,37,142,male,Turkana,50000,7000,0,2,21,total_loss,yes,bachelors,sales,0,flood,166600
100000,62,169,female,Machakos,20000,9000,0,3,17,minor,no,masters,tech,0,flood,145600
100000,58,111,female,Bungoma,50000,7000,1,2,5,minor,yes,masters,manual_labor,0,flood,112100
100000,60,173,male,Nyeri,5000,9500,1,1,11,major,no,high_school,sales,0,fire,195300
137600,48,31,other,Nairobi,20000,12000,0,1,9,major,no,high_school,farmer,0,fire,200900
147000,18,14,male,Nairobi,20000,13000,1,2,5,minor,?,masters,tech,0,theft,217200
100000,20,117,female,Nairobi,5000,9500,1,2,16,total_loss,?,high_school,sales,0,theft,215000
113100,50,168,female,Nairobi,10000,10500,1,2,14,major,yes,masters,farmer,0,theft,192200
234600,43,16,male,Eldoret,50000,16500,0,2,0,minor,yes,high_school,sales,0,fire,325600
179800,23,126,female,Mombasa,10000,17000,0,1,15,major,yes,bachelors,manual_labor,0,theft,231500
109100,44,150,female,Kiambu,10000,10500,0,2,4,minor,?,masters,sales,0,fire,119300
131700,68,37,male,Nairobi,10000,12500,2,3,3,minor,yes,masters,manual_labor,0,fire,168100
100000,65,76,female,Kilifi,10000,9500,1,1,8,minor,yes,bachelors,farmer,0,theft,164300
110200,31,44,female,Kiambu,5000,10500,0,1,1,total_loss,no,high_school,sales,0,flood,227900
152300,67,160,other,Eldoret,50000,10500,1,3,18,minor,yes,bachelors,sales,0,theft,177700
100000,31,113,male,Eldoret,5000,9500,0,1,5,minor,?,bachelors,tech,0,theft,146600
207700,24,124,other,Mombasa,20000,18500,2,1,15,major,yes,bachelors,sales,0,fire,308100
100000,53,41,male,Kisumu,50000,7000,0,2,4,total_loss,no,high_school,sales,0,theft,212300
192200,58,104,male,Nairobi,5000,18500,1,3,19,minor,yes,high_school,manual_labor,0,theft,237800
100000,36,165,female,Nakuru,10000,9500,1,2,11,minor,yes,high_school,manual_labor,0,theft,146400
135600,56,86,female,Kisumu,50000,9500,0,3,12,minor,yes,bachelors,manual_labor,0,flood,165300
100000,65,71,female,Nairobi,50000,7000,0,3,1,minor,no,masters,tech,0,theft,125600
100000,41,63,male,Kiambu,5000,9500,1,1,8,minor,yes,high_school,farmer,0,fire,156500
120300,18,91,female,Meru,20000,10500,1,1,4,major,yes,high_school,tech,0,fire,201500
100000,61,161,other,Kakamega,50000,7000,0,2,2,minor,?,masters,manual_labor,0,fire,123000
130500,23,58,male,Kisumu,10000,12500,1,2,8,minor,yes,high_school,sales,0,theft,213300
140100,40,40,other,Mombasa,10000,13000,0,2,7,minor,yes,masters,sales,0,flood,180500
100000,29,36,male,Mombasa,50000,7000,0,2,14,minor,no,bachelors,farmer,0,theft,119600
116800,43,154,male,Nairobi,10000,11000,0,3,5,minor,yes,masters,manual_labor,0,fire,126300
167600,37,61,female,Nairobi,50000,11500,0,2,16,major,?,high_school,sales,0,fire,242100
102300,30,39,other,Nairobi,10000,9500,0,2,6,minor,no,high_school,manual_labor,0,theft,121200
121000,39,18,male,Bungoma,20000,13000,1,0,3,major,?,high_school,sales,1,fire,233700
100000,41,163,female,Nakuru,50000,7000,1,2,2,minor,yes,high_school,sales,0,fire,147600
